,California and Steiner Lot,MISSION ST 2000,MISSION ST 2100,MISSION ST 2200,MISSION ST 2300
32684,23.0,32.0,19.0,27.0,21.0
32685,31.0,33.0,19.0,27.0,25.0
32686,35.0,33.0,21.0,24.0,32.0
32687,39.0,36.0,19.0,23.0,27.0
32688,46.0,37.0,28.0,29.0,25.0
32689,50.0,47.0,25.0,28.0,29.0
32690,48.0,42.0,30.0,27.0,28.0
32691,50.0,41.0,29.0,25.0,33.0
32692,45.0,41.0,26.0,20.0,30.0
32693,43.0,48.0,19.0,23.0,29.0
32694,39.0,44.0,29.0,23.0,31.0
32695,46.0,40.0,42.0,21.0,40.0
32696,51.0,48.0,39.0,33.0,40.0
32697,48.0,42.0,37.0,32.0,37.0
32698,46.0,35.0,34.0,23.0,31.0
32699,41.0,39.0,35.0,21.0,33.0
32700,40.0,33.0,31.0,19.0,35.0
32701,46.0,36.0,30.0,20.0,31.0
32702,38.0,34.0,32.0,20.0,24.0
32703,35.0,30.0,34.0,24.0,29.0
32704,33.0,29.0,43.0,31.0,26.0
32705,33.0,34.0,42.0,25.0,31.0
32706,30.0,35.0,38.0,25.0,33.0
32707,25.0,39.0,35.0,30.0,30.0
32708,24.0,42.0,38.0,27.0,24.0
32709,19.0,38.0,35.0,27.0,27.0
32710,21.0,36.0,36.0,35.0,29.0
32711,20.0,37.0,35.0,32.0,28.0
32712,17.0,23.0,23.0,16.0,23.0
32713,22.0,0.0,2.0,0.0,0.0
32714,26.0,1.0,0.0,0.0,0.0
32715,25.0,0.0,0.0,0.0,0.0
32716,24.0,0.0,1.0,0.0,0.0
32717,25.0,0.0,0.0,0.0,0.0
32718,24.0,0.0,0.0,0.0,0.0
32719,21.0,0.0,0.0,0.0,0.0
32720,20.0,0.0,0.0,0.0,0.0
32721,20.0,0.0,0.0,0.0,1.0
32722,20.0,0.0,0.0,0.0,0.0
32723,17.0,0.0,0.0,0.0,0.0
32724,12.0,0.0,0.0,0.0,0.0
32725,11.0,0.0,0.0,0.0,0.0
32726,8.0,0.0,0.0,0.0,0.0
32727,6.0,0.0,0.0,0.0,0.0
32728,4.0,0.0,0.0,0.0,0.0
32729,3.0,0.0,0.0,0.0,0.0
32730,2.0,0.0,0.0,0.0,0.0
32731,2.0,0.0,0.0,0.0,0.0
32732,2.0,0.0,0.0,0.0,0.0
32733,2.0,0.0,0.0,0.0,0.0
32734,1.0,0.0,0.0,0.0,0.0
32735,1.0,0.0,0.0,0.0,0.0
32736,0.0,0.0,0.0,0.0,0.0
32737,0.0,0.0,0.0,0.0,0.0
32738,0.0,0.0,0.0,0.0,0.0
32739,0.0,0.0,0.0,0.0,0.0
32740,0.0,0.0,0.0,0.0,0.0
32741,0.0,0.0,0.0,0.0,0.0
32742,0.0,0.0,0.0,0.0,0.0
32743,0.0,0.0,0.0,0.0,0.0
32744,0.0,0.0,0.0,0.0,0.0
32745,0.0,0.0,0.0,0.0,0.0
32746,0.0,0.0,0.0,0.0,0.0
32747,0.0,0.0,0.0,0.0,0.0
32748,0.0,0.0,0.0,0.0,0.0
32749,0.0,0.0,0.0,0.0,0.0
32750,0.0,0.0,0.0,0.0,0.0
32751,0.0,0.0,0.0,0.0,0.0
32752,0.0,0.0,0.0,0.0,0.0
32753,0.0,0.0,0.0,0.0,0.0
32754,0.0,0.0,0.0,0.0,0.0
32755,0.0,0.0,0.0,0.0,0.0
32756,0.0,0.0,0.0,0.0,0.0
32757,0.0,0.0,0.0,0.0,0.0
32758,0.0,0.0,0.0,0.0,0.0
32759,0.0,0.0,0.0,0.0,0.0
32760,0.0,0.0,0.0,0.0,0.0
32761,0.0,0.0,0.0,0.0,0.0
32762,0.0,0.0,0.0,0.0,0.0
32763,0.0,0.0,0.0,0.0,0.0
32764,0.0,1.0,0.0,0.0,0.0
32765,0.0,1.0,0.0,0.0,0.0
32766,0.0,1.0,0.0,0.0,0.0
32767,1.0,1.0,0.0,0.0,0.0
32768,1.0,1.0,0.0,1.0,0.0
32769,4.0,3.0,0.0,1.0,0.0
32770,5.0,6.0,1.0,2.0,1.0
32771,7.0,7.0,4.0,2.0,3.0
32772,13.0,11.0,5.0,5.0,7.0
32773,18.0,10.0,12.0,16.0,11.0
32774,22.0,14.0,11.0,17.0,9.0
32775,34.0,18.0,11.0,13.0,9.0
32776,40.0,27.0,14.0,21.0,9.0
32777,47.0,36.0,14.0,22.0,13.0
32778,55.0,34.0,20.0,25.0,17.0
32779,55.0,33.0,28.0,18.0,18.0
32780,56.0,29.0,25.0,14.0,22.0
32781,55.0,27.0,26.0,19.0,18.0
32782,50.0,31.0,28.0,26.0,24.0
32783,60.0,39.0,27.0,26.0,25.0
32784,63.0,36.0,34.0,29.0,23.0
32785,52.0,39.0,33.0,29.0,30.0
32786,54.0,42.0,36.0,32.0,34.0
32787,62.0,40.0,35.0,28.0,32.0
32788,68.0,43.0,39.0,30.0,29.0
32789,69.0,41.0,39.0,29.0,21.0
32790,59.0,41.0,39.0,21.0,23.0
32791,56.0,50.0,36.0,29.0,30.0
32792,56.0,40.0,28.0,30.0,30.0
32793,55.0,37.0,29.0,29.0,34.0
32794,55.0,37.0,31.0,27.0,32.0
32795,52.0,33.0,32.0,28.0,27.0
32796,51.0,32.0,29.0,23.0,27.0
32797,53.0,30.0,30.0,20.0,25.0
32798,54.0,33.0,26.0,22.0,31.0
32799,48.0,34.0,28.0,24.0,46.0
32800,53.0,37.0,31.0,26.0,45.0
32801,53.0,29.0,33.0,21.0,47.0
32802,54.0,36.0,31.0,21.0,38.0
32803,59.0,33.0,28.0,21.0,35.0
32804,55.0,36.0,35.0,27.0,36.0
32805,46.0,43.0,33.0,28.0,30.0
32806,42.0,40.0,32.0,31.0,29.0
32807,46.0,34.0,28.0,31.0,27.0
32808,44.0,22.0,22.0,22.0,20.0
32809,40.0,2.0,0.0,0.0,1.0
32810,37.0,1.0,0.0,0.0,0.0
32811,32.0,0.0,0.0,1.0,0.0
32812,32.0,0.0,0.0,0.0,0.0
32813,27.0,0.0,0.0,0.0,0.0
32814,19.0,0.0,0.0,0.0,0.0
32815,20.0,0.0,0.0,0.0,0.0
32816,22.0,0.0,0.0,0.0,0.0
32817,18.0,0.0,0.0,0.0,0.0
32818,12.0,0.0,0.0,0.0,0.0
32819,10.0,0.0,0.0,0.0,0.0
32820,8.0,0.0,0.0,0.0,0.0
32821,9.0,0.0,0.0,0.0,0.0
32822,7.0,0.0,0.0,0.0,0.0
32823,7.0,0.0,0.0,0.0,0.0
32824,6.0,0.0,0.0,0.0,0.0
32825,5.0,0.0,0.0,0.0,0.0
32826,2.0,0.0,0.0,0.0,0.0
32827,2.0,0.0,0.0,0.0,0.0
32828,2.0,0.0,0.0,0.0,0.0
32829,2.0,0.0,0.0,0.0,0.0
32830,0.0,0.0,0.0,0.0,0.0
32831,0.0,0.0,0.0,0.0,0.0
32832,0.0,0.0,0.0,0.0,0.0
32833,0.0,0.0,0.0,0.0,0.0
32834,0.0,0.0,0.0,0.0,0.0
32835,0.0,0.0,0.0,0.0,0.0
32836,0.0,0.0,0.0,0.0,0.0
32837,0.0,0.0,0.0,0.0,0.0
32838,0.0,0.0,0.0,0.0,0.0
32839,0.0,0.0,0.0,0.0,0.0
32840,0.0,0.0,0.0,0.0,0.0
32841,0.0,0.0,0.0,0.0,0.0
32842,0.0,0.0,0.0,0.0,0.0
32843,0.0,0.0,0.0,0.0,0.0
32844,0.0,0.0,0.0,0.0,0.0
32845,0.0,0.0,0.0,0.0,0.0
32846,0.0,0.0,0.0,0.0,0.0
32847,0.0,0.0,0.0,0.0,0.0
32848,0.0,0.0,0.0,0.0,0.0
32849,0.0,0.0,0.0,0.0,0.0
32850,0.0,0.0,0.0,0.0,0.0
32851,0.0,0.0,0.0,0.0,0.0
32852,0.0,0.0,0.0,0.0,0.0
32853,0.0,0.0,0.0,0.0,0.0
32854,0.0,0.0,0.0,0.0,0.0
32855,0.0,0.0,0.0,0.0,0.0
32856,0.0,0.0,0.0,0.0,0.0
32857,0.0,0.0,0.0,0.0,0.0
32858,0.0,0.0,0.0,0.0,0.0
32859,0.0,0.0,0.0,0.0,0.0
32860,0.0,0.0,0.0,0.0,0.0
32861,0.0,0.0,0.0,0.0,0.0
32862,0.0,0.0,0.0,0.0,0.0
32863,0.0,0.0,0.0,0.0,0.0
32864,1.0,0.0,0.0,0.0,0.0
32865,1.0,0.0,0.0,0.0,0.0
32866,5.0,4.0,0.0,3.0,2.0
32867,16.0,6.0,3.0,7.0,5.0
32868,26.0,11.0,11.0,10.0,8.0
32869,26.0,19.0,13.0,10.0,8.0
32870,25.0,18.0,10.0,8.0,7.0
32871,31.0,28.0,17.0,7.0,13.0
32872,34.0,28.0,21.0,10.0,19.0
32873,33.0,26.0,31.0,16.0,14.0
32874,36.0,28.0,25.0,18.0,14.0
32875,37.0,28.0,29.0,17.0,21.0
32876,34.0,33.0,26.0,16.0,23.0
32877,38.0,39.0,16.0,19.0,24.0
32878,44.0,37.0,22.0,23.0,23.0
32879,48.0,34.0,29.0,29.0,24.0
32880,47.0,38.0,35.0,27.0,21.0
32881,50.0,38.0,31.0,21.0,20.0
32882,48.0,36.0,28.0,16.0,25.0
32883,50.0,33.0,24.0,14.0,24.0
32884,52.0,37.0,32.0,21.0,22.0
32885,52.0,36.0,35.0,24.0,27.0
32886,53.0,30.0,34.0,20.0,33.0
32887,58.0,24.0,32.0,19.0,31.0
32888,57.0,32.0,27.0,23.0,38.0
32889,56.0,32.0,21.0,27.0,37.0
32890,53.0,33.0,21.0,27.0,31.0
32891,49.0,32.0,20.0,27.0,33.0
32892,56.0,31.0,22.0,24.0,31.0
32893,54.0,32.0,32.0,22.0,27.0
32894,51.0,35.0,33.0,26.0,26.0
32895,53.0,30.0,38.0,27.0,21.0
32896,50.0,31.0,32.0,29.0,28.0
32897,49.0,31.0,23.0,27.0,29.0
32898,47.0,35.0,20.0,24.0,34.0
32899,48.0,35.0,24.0,27.0,28.0
32900,46.0,32.0,26.0,29.0,31.0
32901,41.0,26.0,34.0,28.0,36.0
32902,37.0,35.0,29.0,26.0,42.0
32903,30.0,31.0,26.0,23.0,37.0
32904,30.0,21.0,17.0,16.0,24.0
32905,27.0,3.0,2.0,0.0,1.0
32906,25.0,2.0,0.0,0.0,0.0
32907,29.0,0.0,0.0,0.0,0.0
32908,32.0,0.0,1.0,0.0,0.0
32909,34.0,0.0,0.0,0.0,0.0
32910,33.0,0.0,0.0,0.0,0.0
32911,35.0,0.0,0.0,0.0,0.0
32912,31.0,0.0,0.0,0.0,0.0
32913,28.0,0.0,0.0,0.0,0.0
32914,25.0,0.0,0.0,0.0,0.0
32915,20.0,0.0,0.0,0.0,0.0
32916,18.0,0.0,0.0,0.0,0.0
32917,15.0,0.0,0.0,0.0,0.0
32918,13.0,0.0,0.0,0.0,0.0
32919,12.0,0.0,0.0,0.0,0.0
32920,10.0,0.0,0.0,0.0,0.0
32921,6.0,0.0,0.0,0.0,0.0
32922,5.0,0.0,0.0,0.0,0.0
32923,4.0,0.0,0.0,0.0,0.0
32924,3.0,0.0,0.0,0.0,0.0
32925,1.0,0.0,0.0,0.0,0.0
32926,1.0,0.0,0.0,0.0,0.0
32927,1.0,0.0,0.0,0.0,0.0
32928,0.0,0.0,0.0,0.0,0.0
32929,0.0,0.0,0.0,0.0,0.0
32930,0.0,0.0,0.0,0.0,0.0
32931,0.0,0.0,0.0,0.0,0.0
32932,0.0,0.0,0.0,0.0,0.0
32933,0.0,0.0,0.0,0.0,0.0
32934,0.0,0.0,0.0,0.0,0.0
32935,0.0,0.0,0.0,0.0,0.0
32936,0.0,0.0,0.0,0.0,0.0
32937,0.0,0.0,0.0,0.0,0.0
32938,0.0,0.0,0.0,0.0,0.0
32939,0.0,0.0,0.0,0.0,0.0
32940,0.0,0.0,0.0,0.0,0.0
32941,0.0,0.0,0.0,0.0,0.0
32942,0.0,0.0,0.0,0.0,0.0
32943,0.0,0.0,0.0,0.0,0.0
32944,0.0,0.0,0.0,0.0,0.0
32945,0.0,0.0,0.0,0.0,0.0
32946,0.0,0.0,0.0,0.0,0.0
32947,0.0,0.0,0.0,0.0,0.0
32948,0.0,0.0,0.0,0.0,0.0
32949,0.0,0.0,0.0,0.0,0.0
32950,0.0,0.0,0.0,0.0,0.0
32951,0.0,0.0,0.0,0.0,0.0
32952,0.0,0.0,0.0,0.0,0.0
32953,0.0,0.0,0.0,0.0,0.0
32954,0.0,0.0,0.0,0.0,0.0
32955,0.0,0.0,0.0,0.0,0.0
32956,0.0,0.0,0.0,0.0,0.0
32957,1.0,0.0,0.0,0.0,0.0
32958,1.0,0.0,0.0,0.0,0.0
32959,1.0,1.0,0.0,0.0,0.0
32960,2.0,1.0,0.0,0.0,0.0
32961,2.0,3.0,2.0,1.0,0.0
32962,12.0,6.0,2.0,1.0,1.0
32963,17.0,7.0,9.0,4.0,3.0
32964,26.0,15.0,14.0,9.0,6.0
32965,30.0,25.0,14.0,13.0,11.0
32966,29.0,26.0,13.0,11.0,13.0
32967,31.0,34.0,17.0,14.0,12.0
32968,30.0,27.0,18.0,17.0,16.0
32969,30.0,29.0,20.0,21.0,20.0
32970,31.0,36.0,24.0,18.0,17.0
32971,32.0,34.0,20.0,21.0,19.0
32972,36.0,32.0,24.0,24.0,16.0
32973,41.0,34.0,21.0,24.0,21.0
32974,40.0,42.0,23.0,26.0,24.0
32975,48.0,43.0,33.0,29.0,24.0
32976,56.0,46.0,39.0,30.0,25.0
32977,58.0,43.0,35.0,29.0,34.0
32978,56.0,40.0,35.0,35.0,33.0
32979,61.0,44.0,35.0,28.0,27.0
32980,62.0,36.0,33.0,33.0,29.0
32981,54.0,30.0,33.0,32.0,29.0
32982,50.0,33.0,31.0,29.0,33.0
32983,62.0,36.0,30.0,31.0,34.0
32984,58.0,34.0,31.0,30.0,34.0
32985,59.0,25.0,31.0,28.0,34.0
32986,57.0,23.0,29.0,23.0,38.0
32987,54.0,24.0,28.0,19.0,31.0
32988,49.0,21.0,28.0,16.0,30.0
32989,49.0,24.0,25.0,23.0,34.0
32990,42.0,28.0,30.0,20.0,33.0
32991,41.0,24.0,29.0,25.0,34.0
32992,40.0,30.0,28.0,35.0,32.0
32993,41.0,25.0,25.0,35.0,39.0
32994,44.0,28.0,25.0,35.0,35.0
32995,48.0,30.0,33.0,31.0,38.0
32996,44.0,28.0,27.0,36.0,26.0
32997,38.0,36.0,33.0,28.0,21.0
32998,30.0,36.0,28.0,29.0,36.0
32999,35.0,34.0,34.0,24.0,38.0
33000,42.0,24.0,26.0,16.0,19.0
33001,36.0,0.0,0.0,0.0,0.0
33002,37.0,0.0,0.0,1.0,0.0
33003,40.0,0.0,0.0,0.0,0.0
33004,45.0,0.0,0.0,0.0,0.0
33005,46.0,0.0,0.0,0.0,0.0
33006,44.0,0.0,0.0,0.0,0.0
33007,40.0,0.0,0.0,0.0,0.0
33008,41.0,0.0,0.0,0.0,0.0
33009,36.0,0.0,0.0,0.0,0.0
33010,30.0,0.0,0.0,0.0,0.0
33011,23.0,0.0,0.0,0.0,0.0
33012,14.0,0.0,0.0,0.0,0.0
33013,11.0,0.0,0.0,0.0,0.0
33014,11.0,0.0,0.0,0.0,0.0
33015,9.0,0.0,0.0,0.0,0.0
33016,9.0,0.0,0.0,0.0,0.0
33017,5.0,0.0,0.0,0.0,0.0
33018,3.0,0.0,0.0,0.0,0.0
33019,3.0,0.0,0.0,0.0,0.0
33020,0.0,0.0,0.0,0.0,0.0
33021,0.0,0.0,0.0,0.0,0.0
33022,0.0,0.0,0.0,0.0,0.0
33023,0.0,0.0,0.0,0.0,0.0
33024,0.0,0.0,0.0,0.0,0.0
33025,0.0,0.0,0.0,0.0,0.0
33026,0.0,0.0,0.0,0.0,0.0
33027,0.0,0.0,0.0,0.0,0.0
33028,0.0,0.0,0.0,0.0,0.0
33029,0.0,0.0,0.0,0.0,0.0
33030,0.0,0.0,0.0,0.0,0.0
33031,0.0,0.0,0.0,0.0,0.0
33032,0.0,0.0,0.0,0.0,0.0
33033,0.0,0.0,0.0,0.0,0.0
33034,0.0,0.0,0.0,0.0,0.0
33035,0.0,0.0,0.0,0.0,0.0
33036,0.0,0.0,0.0,0.0,0.0
33037,0.0,0.0,0.0,0.0,0.0
33038,0.0,0.0,0.0,0.0,0.0
33039,0.0,0.0,0.0,0.0,0.0
33040,0.0,0.0,0.0,0.0,0.0
33041,0.0,0.0,0.0,0.0,0.0
33042,0.0,0.0,0.0,0.0,0.0
33043,0.0,0.0,0.0,0.0,0.0
33044,0.0,0.0,0.0,0.0,0.0
33045,0.0,0.0,0.0,0.0,0.0
33046,0.0,0.0,0.0,0.0,0.0
33047,0.0,0.0,0.0,0.0,0.0
33048,0.0,0.0,0.0,0.0,0.0
33049,0.0,0.0,0.0,0.0,0.0
33050,0.0,0.0,0.0,0.0,0.0
33051,0.0,0.0,0.0,0.0,0.0
33052,0.0,0.0,0.0,0.0,0.0
33053,0.0,0.0,0.0,0.0,0.0
33054,0.0,0.0,0.0,0.0,0.0
33055,2.0,0.0,0.0,0.0,0.0
33056,5.0,1.0,0.0,2.0,0.0
33057,5.0,3.0,0.0,2.0,0.0
33058,8.0,5.0,0.0,2.0,0.0
33059,17.0,7.0,2.0,3.0,1.0
33060,30.0,17.0,19.0,8.0,7.0
33061,38.0,22.0,27.0,12.0,9.0
33062,38.0,26.0,21.0,15.0,13.0
33063,46.0,33.0,24.0,20.0,20.0
33064,43.0,26.0,31.0,21.0,19.0
33065,52.0,30.0,32.0,25.0,20.0
33066,53.0,25.0,30.0,25.0,20.0
33067,57.0,25.0,28.0,24.0,23.0
33068,61.0,37.0,32.0,24.0,22.0
33069,62.0,39.0,30.0,22.0,20.0
33070,56.0,34.0,29.0,31.0,22.0
33071,49.0,36.0,26.0,27.0,26.0
33072,48.0,40.0,23.0,35.0,30.0
33073,46.0,45.0,25.0,34.0,29.0
33074,56.0,38.0,35.0,30.0,32.0
33075,55.0,37.0,32.0,29.0,34.0
33076,54.0,30.0,32.0,26.0,36.0
33077,59.0,33.0,26.0,28.0,39.0
33078,60.0,46.0,30.0,31.0,35.0
33079,60.0,50.0,27.0,26.0,31.0
33080,58.0,45.0,28.0,29.0,30.0
33081,55.0,31.0,30.0,26.0,35.0
33082,48.0,36.0,28.0,29.0,32.0
33083,49.0,38.0,30.0,22.0,34.0
33084,46.0,44.0,36.0,19.0,33.0
33085,56.0,44.0,33.0,22.0,30.0
33086,52.0,40.0,26.0,22.0,39.0
33087,55.0,38.0,27.0,22.0,41.0
33088,51.0,38.0,28.0,21.0,36.0
33089,52.0,30.0,31.0,21.0,36.0
33090,49.0,27.0,26.0,20.0,32.0
33091,45.0,35.0,23.0,28.0,32.0
33092,42.0,35.0,27.0,27.0,37.0
33093,45.0,42.0,33.0,32.0,42.0
33094,45.0,39.0,31.0,27.0,41.0
33095,56.0,36.0,30.0,27.0,38.0
33096,49.0,22.0,24.0,19.0,24.0
33097,49.0,1.0,0.0,0.0,1.0
33098,46.0,0.0,0.0,0.0,0.0
33099,41.0,0.0,0.0,0.0,0.0
33100,45.0,0.0,0.0,0.0,2.0
33101,46.0,0.0,0.0,0.0,0.0
33102,52.0,0.0,0.0,0.0,0.0
33103,47.0,0.0,0.0,0.0,0.0
33104,43.0,0.0,0.0,0.0,0.0
33105,39.0,0.0,0.0,0.0,0.0
33106,31.0,0.0,0.0,0.0,0.0
33107,31.0,0.0,0.0,0.0,0.0
33108,23.0,0.0,0.0,0.0,0.0
33109,21.0,0.0,0.0,0.0,0.0
33110,23.0,0.0,0.0,0.0,0.0
33111,18.0,0.0,0.0,0.0,0.0
33112,14.0,0.0,0.0,0.0,0.0
33113,13.0,0.0,0.0,0.0,0.0
33114,11.0,1.0,0.0,0.0,0.0
33115,10.0,0.0,0.0,0.0,0.0
33116,8.0,0.0,0.0,0.0,0.0
33117,6.0,0.0,0.0,0.0,0.0
33118,4.0,0.0,0.0,0.0,0.0
33119,0.0,0.0,0.0,0.0,0.0
33120,0.0,0.0,0.0,0.0,0.0
33121,0.0,0.0,0.0,0.0,0.0
33122,0.0,0.0,0.0,0.0,0.0
33123,0.0,0.0,0.0,0.0,0.0
33124,0.0,0.0,0.0,0.0,0.0
33125,0.0,0.0,0.0,0.0,0.0
33126,0.0,0.0,0.0,0.0,0.0
33127,0.0,0.0,0.0,0.0,0.0
33128,0.0,0.0,0.0,0.0,0.0
33129,0.0,0.0,0.0,0.0,0.0
33130,0.0,0.0,0.0,0.0,0.0
33131,0.0,0.0,0.0,0.0,0.0
33132,0.0,0.0,0.0,0.0,0.0
33133,0.0,0.0,0.0,0.0,0.0
33134,0.0,0.0,0.0,0.0,0.0
33135,0.0,0.0,0.0,0.0,0.0
33136,0.0,0.0,0.0,0.0,0.0
33137,0.0,0.0,0.0,0.0,0.0
33138,0.0,0.0,0.0,0.0,0.0
33139,0.0,0.0,0.0,0.0,0.0
33140,0.0,0.0,0.0,0.0,0.0
33141,0.0,0.0,0.0,0.0,0.0
33142,0.0,0.0,0.0,0.0,0.0
33143,0.0,0.0,0.0,0.0,0.0
33144,0.0,0.0,0.0,0.0,0.0
33145,0.0,0.0,0.0,0.0,0.0
33146,0.0,0.0,0.0,0.0,0.0
33147,0.0,0.0,0.0,0.0,0.0
33148,0.0,0.0,0.0,0.0,0.0
33149,0.0,0.0,0.0,0.0,0.0
33150,0.0,0.0,0.0,0.0,0.0
33151,0.0,0.0,0.0,0.0,0.0
33152,0.0,0.0,0.0,0.0,0.0
33153,0.0,0.0,1.0,0.0,0.0
33154,1.0,0.0,1.0,1.0,0.0
33155,3.0,1.0,2.0,5.0,0.0
33156,11.0,9.0,5.0,13.0,3.0
33157,14.0,13.0,5.0,15.0,5.0
33158,16.0,9.0,6.0,17.0,10.0
33159,20.0,13.0,12.0,16.0,14.0
33160,24.0,19.0,16.0,19.0,23.0
33161,28.0,27.0,18.0,21.0,20.0
33162,31.0,27.0,27.0,23.0,21.0
33163,35.0,29.0,24.0,33.0,22.0
33164,42.0,33.0,34.0,33.0,37.0
33165,50.0,36.0,37.0,36.0,45.0
33166,58.0,33.0,45.0,43.0,55.0
33167,57.0,36.0,38.0,48.0,48.0
33168,59.0,47.0,41.0,56.0,47.0
33169,55.0,54.0,36.0,42.0,38.0
33170,57.0,49.0,37.0,41.0,38.0
33171,60.0,45.0,44.0,41.0,35.0
33172,57.0,43.0,50.0,43.0,26.0
33173,56.0,44.0,54.0,47.0,31.0
33174,54.0,44.0,45.0,42.0,35.0
33175,53.0,36.0,48.0,35.0,31.0
33176,53.0,29.0,47.0,40.0,32.0
33177,51.0,36.0,45.0,36.0,32.0
33178,49.0,39.0,48.0,33.0,37.0
33179,56.0,34.0,40.0,38.0,40.0
33180,54.0,32.0,41.0,32.0,38.0
33181,53.0,30.0,40.0,31.0,41.0
33182,44.0,30.0,40.0,29.0,40.0
33183,49.0,32.0,40.0,31.0,39.0
33184,51.0,41.0,38.0,32.0,43.0
33185,61.0,44.0,36.0,30.0,41.0
33186,63.0,40.0,36.0,29.0,35.0
33187,65.0,36.0,32.0,29.0,32.0
33188,58.0,39.0,31.0,28.0,30.0
33189,51.0,33.0,28.0,40.0,38.0
33190,40.0,33.0,35.0,44.0,40.0
33191,37.0,31.0,32.0,33.0,38.0
33192,51.0,16.0,24.0,19.0,25.0
33193,52.0,1.0,0.0,0.0,0.0
33194,50.0,1.0,0.0,0.0,0.0
33195,47.0,3.0,0.0,0.0,0.0
33196,46.0,0.0,0.0,0.0,0.0
33197,46.0,0.0,0.0,0.0,0.0
33198,44.0,0.0,0.0,0.0,0.0
33199,36.0,1.0,0.0,0.0,0.0
33200,31.0,0.0,0.0,0.0,0.0
33201,29.0,0.0,0.0,0.0,0.0
33202,27.0,0.0,0.0,0.0,0.0
33203,24.0,3.0,0.0,0.0,0.0
33204,20.0,0.0,0.0,0.0,0.0
33205,17.0,0.0,0.0,0.0,0.0
33206,15.0,0.0,1.0,0.0,0.0
33207,14.0,0.0,0.0,0.0,0.0
33208,14.0,0.0,0.0,0.0,0.0
33209,8.0,0.0,0.0,0.0,0.0
33210,8.0,0.0,0.0,0.0,0.0
33211,6.0,0.0,0.0,0.0,0.0
33212,4.0,0.0,0.0,2.0,0.0
33213,4.0,0.0,0.0,0.0,0.0
33214,2.0,0.0,0.0,0.0,0.0
33215,1.0,0.0,0.0,0.0,0.0
33216,0.0,0.0,0.0,0.0,0.0
33217,0.0,0.0,0.0,0.0,0.0
33218,0.0,0.0,0.0,0.0,0.0
33219,0.0,0.0,0.0,0.0,0.0
33220,0.0,0.0,0.0,0.0,0.0
33221,0.0,0.0,0.0,0.0,0.0
33222,0.0,0.0,0.0,0.0,0.0
33223,0.0,0.0,0.0,0.0,0.0
33224,0.0,0.0,0.0,0.0,0.0
33225,0.0,0.0,0.0,0.0,0.0
33226,0.0,0.0,0.0,0.0,0.0
33227,0.0,0.0,0.0,0.0,0.0
33228,0.0,0.0,0.0,0.0,0.0
33229,0.0,0.0,0.0,0.0,0.0
33230,0.0,0.0,0.0,0.0,0.0
33231,0.0,0.0,0.0,0.0,0.0
33232,0.0,0.0,0.0,0.0,0.0
33233,0.0,0.0,0.0,0.0,0.0
33234,0.0,0.0,0.0,0.0,0.0
33235,0.0,0.0,0.0,0.0,0.0
33236,0.0,0.0,0.0,0.0,0.0
33237,0.0,0.0,0.0,0.0,0.0
33238,0.0,0.0,0.0,0.0,0.0
33239,0.0,0.0,0.0,0.0,0.0
33240,0.0,0.0,0.0,0.0,0.0
33241,0.0,0.0,0.0,0.0,0.0
33242,0.0,0.0,0.0,0.0,0.0
33243,0.0,0.0,0.0,0.0,0.0
33244,0.0,0.0,0.0,0.0,0.0
33245,0.0,0.0,0.0,0.0,0.0
33246,0.0,0.0,0.0,0.0,0.0
33247,0.0,0.0,0.0,0.0,0.0
33248,0.0,0.0,1.0,0.0,0.0
33249,0.0,0.0,1.0,0.0,1.0
33250,0.0,1.0,1.0,0.0,1.0
33251,0.0,1.0,1.0,0.0,1.0
33252,0.0,1.0,2.0,0.0,1.0
33253,0.0,1.0,2.0,0.0,1.0
33254,0.0,1.0,2.0,1.0,1.0
33255,3.0,4.0,2.0,1.0,2.0
33256,4.0,5.0,2.0,1.0,5.0
33257,5.0,7.0,3.0,5.0,9.0
33258,5.0,8.0,4.0,9.0,11.0
33259,8.0,9.0,6.0,10.0,15.0
33260,12.0,9.0,8.0,10.0,23.0
33261,16.0,12.0,12.0,21.0,23.0
33262,19.0,18.0,13.0,24.0,28.0
33263,22.0,24.0,16.0,29.0,40.0
33264,27.0,37.0,33.0,39.0,53.0
33265,21.0,37.0,33.0,37.0,47.0
33266,30.0,33.0,36.0,37.0,41.0
33267,44.0,36.0,36.0,40.0,43.0
33268,44.0,39.0,37.0,37.0,42.0
33269,43.0,35.0,40.0,42.0,36.0
33270,48.0,37.0,38.0,36.0,38.0
33271,48.0,33.0,44.0,35.0,42.0
33272,47.0,32.0,39.0,41.0,45.0
33273,48.0,35.0,51.0,44.0,44.0
33274,49.0,46.0,50.0,44.0,35.0
33275,46.0,47.0,46.0,37.0,32.0
33276,47.0,51.0,40.0,37.0,41.0
33277,49.0,43.0,40.0,35.0,36.0
33278,48.0,40.0,39.0,37.0,46.0
33279,38.0,34.0,38.0,37.0,39.0
33280,43.0,34.0,39.0,35.0,38.0
33281,48.0,33.0,43.0,37.0,31.0
33282,45.0,26.0,43.0,38.0,32.0
33283,35.0,27.0,37.0,37.0,30.0
33284,32.0,23.0,39.0,34.0,30.0
33285,27.0,27.0,37.0,38.0,39.0
33286,24.0,30.0,36.0,39.0,37.0
33287,22.0,27.0,26.0,36.0,30.0
33288,15.0,14.0,13.0,23.0,19.0
33289,0.0,1.0,1.0,0.0,0.0
